Order_Id,Order_Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub_Category,Product Id,cost_price,List _price,Quantity,Discount Percent,total_cost
2850,02-07-2022 00:00,Standard Class,Corporate,United States,Palm Coast,Florida,32137,South,Office Supplies,Binders,OFF-BI-10002976,10,10,6,2,60
2071,02-07-2022 00:00,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10000301,0,0,1,2,0
8236,02-07-2022 00:00,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Tables,FUR-TA-10001889,870,930,4,5,3480
8386,02-07-2022 00:00,Standard Class,Corporate,United States,Oakland,California,94601,West,Office Supplies,Binders,OFF-BI-10001757,10,10,3,4,30
2898,02-07-2022 00:00,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Technology,Copiers,TEC-CO-10000971,890,960,4,2,3560
7016,02-07-2022 00:00,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Technology,Accessories,TEC-AC-10000710,30,30,2,4,60
5177,02-07-2022 00:00,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002082,50,50,2,5,100
861,02-07-2022 00:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Supplies,OFF-SU-10001225,10,10,2,4,20
6415,02-07-2022 00:00,Second Class,Home Office,United States,Hollywood,Florida,33021,South,Office Supplies,Binders,OFF-BI-10004099,10,10,5,5,50
5300,02-07-2022 00:00,First Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Labels,OFF-LA-10003148,20,20,3,3,60
3494,03-07-2022 00:00,Standard Class,Corporate,United States,Saint Cloud,Minnesota,56301,Central,Technology,Accessories,TEC-AC-10002305,60,70,4,5,240
3625,03-07-2022 00:00,Second Class,Home Office,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10002647,560,680,12,5,6720
1122,03-07-2022 00:00,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Technology,Phones,TEC-PH-10001061,600,700,7,4,4200
4983,03-07-2022 00:00,Standard Class,Corporate,United States,Huntington Beach,California,92646,West,Office Supplies,Labels,OFF-LA-10001045,10,10,2,4,20
1603,03-07-2022 00:00,Standard Class,Consumer,United States,Smyrna,Tennessee,37167,South,Office Supplies,Art,OFF-AR-10003251,10,10,3,2,30
7310,03-07-2022 00:00,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Fasteners,OFF-FA-10004395,10,10,3,5,30
3593,03-07-2022 00:00,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10002615,400,470,3,2,1200
3911,03-07-2022 00:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Bookcases,FUR-BO-10004218,280,350,5,2,1400
9347,03-07-2022 00:00,First Class,Home Office,United States,Troy,Ohio,45373,East,Furniture,Furnishings,FUR-FU-10004973,20,30,2,2,40
1664,03-07-2022 00:00,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Storage,OFF-ST-10001325,30,40,5,4,150
7988,03-07-2022 00:00,Standard Class,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Labels,OFF-LA-10002945,30,30,4,5,120
3361,03-07-2022 00:00,Second Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10004569,20,30,4,3,80
8525,04-07-2022 00:00,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10004348,30,40,2,2,60
4622,04-07-2022 00:00,Second Class,Corporate,United States,Wilmington,Delaware,19805,East,Office Supplies,Storage,OFF-ST-10001328,70,80,5,3,350
9848,04-07-2022 00:00,Second Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Furnishings,FUR-FU-10004188,460,510,5,3,2300
4791,04-07-2022 00:00,Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Furniture,Tables,FUR-TA-10000849,330,360,5,5,1650
5727,04-07-2022 00:00,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Technology,Phones,TEC-PH-10002922,770,950,7,5,5390
6438,04-07-2022 00:00,First Class,Consumer,United States,Pocatello,Idaho,83201,West,Technology,Phones,TEC-PH-10004389,250,300,3,5,750
608,04-07-2022 00:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10000848,0,0,2,5,0
9315,04-07-2022 00:00,Same Day,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Appliances,OFF-AP-10002311,110,120,2,4,220
5343,04-07-2022 00:00,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Envelopes,OFF-EN-10001509,0,0,1,2,0
7198,04-07-2022 00:00,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Labels,OFF-LA-10000305,10,10,2,2,20
655,04-07-2022 00:00,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,OFF-AP-10002439,90,110,2,2,180
3972,05-07-2022 00:00,Second Class,Home Office,United States,Sterling Heights,Michigan,48310,Central,Office Supplies,Art,OFF-AR-10001615,70,80,4,5,280
7543,05-07-2022 00:00,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Furnishings,FUR-FU-10001488,470,510,6,2,2820
4066,05-07-2022 00:00,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Fasteners,OFF-FA-10003021,10,10,5,5,50
3455,05-07-2022 00:00,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Art,OFF-AR-10000657,10,10,3,2,30
3620,05-07-2022 00:00,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Storage,OFF-ST-10002974,190,220,5,4,950
9778,05-07-2022 00:00,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002076,360,430,9,4,3240
5958,05-07-2022 00:00,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10003842,130,150,5,4,650
1405,05-07-2022 00:00,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Supplies,OFF-SU-10004498,10,10,1,2,10
6871,05-07-2022 00:00,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10002606,40,50,9,2,360
9919,05-07-2022 00:00,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10003055,30,40,1,2,30
8339,05-07-2022 00:00,Standard Class,Corporate,United States,Decatur,Alabama,35601,South,Technology,Accessories,TEC-AC-10003198,460,500,5,5,2300
857,05-07-2022 00:00,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,OFF-SU-10002537,90,100,10,2,900
3319,05-07-2022 00:00,Standard Class,Consumer,United States,Redlands,California,92374,West,Office Supplies,Labels,OFF-LA-10003190,10,10,3,3,30
4253,05-07-2022 00:00,Same Day,Consumer,United States,Lakeland,Florida,33801,South,Office Supplies,Art,OFF-AR-10002656,10,10,2,4,20
5843,05-07-2022 00:00,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10001418,280,300,5,5,1400
9170,05-07-2022 00:00,Standard Class,Home Office,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10001954,40,50,2,4,80
9908,06-07-2022 00:00,First Class,Corporate,United States,Anaheim,California,92804,West,Furniture,Chairs,FUR-CH-10000155,680,720,3,4,2040
623,06-07-2022 00:00,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Furniture,Chairs,FUR-CH-10004853,270,300,2,3,540
445,06-07-2022 00:00,Second Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10002372,210,240,3,4,630
3686,06-07-2022 00:00,Standard Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Storage,OFF-ST-10003722,90,100,7,5,630
6046,06-07-2022 00:00,Standard Class,Corporate,United States,Tucson,Arizona,85705,West,Furniture,Furnishings,FUR-FU-10002937,200,240,3,4,600
9019,06-07-2022 00:00,Second Class,Consumer,United States,Pocatello,Idaho,83201,West,Office Supplies,Binders,OFF-BI-10002215,20,20,3,3,60
6757,06-07-2022 00:00,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Furniture,Chairs,FUR-CH-10003606,410,510,4,5,1640
9826,06-07-2022 00:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10003638,40,50,3,2,120
2418,06-07-2022 00:00,Standard Class,Corporate,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Binders,OFF-BI-10002082,70,80,3,2,210
729,06-07-2022 00:00,First Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Tables,FUR-TA-10002228,350,400,2,3,700
2914,06-07-2022 00:00,Standard Class,Consumer,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10002852,30,40,3,4,90
4386,06-07-2022 00:00,Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,FUR-BO-10002545,780,910,5,3,3900
9384,06-07-2022 00:00,Second Class,Consumer,United States,Tampa,Florida,33614,South,Office Supplies,Storage,OFF-ST-10004950,60,80,5,5,300
9530,06-07-2022 00:00,Same Day,Corporate,United States,Beaumont,Texas,77705,Central,Office Supplies,Storage,OFF-ST-10002352,10,10,2,4,20
778,06-07-2022 00:00,First Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10002335,440,540,3,2,1320
3129,06-07-2022 00:00,First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10004090,30,40,2,4,60
8492,07-07-2022 00:00,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,OFF-FA-10001135,10,10,3,2,30
3860,07-07-2022 00:00,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Tables,FUR-TA-10001932,410,480,3,2,1230
9679,07-07-2022 00:00,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Supplies,OFF-SU-10004290,10,10,1,4,10
3836,07-07-2022 00:00,Standard Class,Corporate,United States,Glendale,Arizona,85301,West,Office Supplies,Fasteners,OFF-FA-10000611,0,0,2,5,0
4978,07-07-2022 00:00,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003727,10,10,2,5,20
8003,07-07-2022 00:00,First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Supplies,OFF-SU-10001225,20,30,7,4,140
7130,07-07-2022 00:00,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Technology,Accessories,TEC-AC-10004209,30,40,4,3,120
7131,07-07-2022 00:00,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10003022,100,120,7,5,700
3145,07-07-2022 00:00,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Furniture,Chairs,FUR-CH-10002647,320,350,7,4,2240
9379,07-07-2022 00:00,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Envelopes,OFF-EN-10001535,10,10,2,4,20
3080,07-07-2022 00:00,First Class,Home Office,United States,Apple Valley,California,92307,West,Office Supplies,Paper,OFF-PA-10001800,10,10,2,5,20
4867,07-07-2022 00:00,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10001718,500,560,11,3,5500
2271,07-07-2022 00:00,Standard Class,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Art,OFF-AR-10004344,40,50,5,4,200
7842,08-07-2022 00:00,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10002892,50,50,2,3,100
1657,08-07-2022 00:00,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000563,80,100,3,5,240
1299,08-07-2022 00:00,Second Class,Corporate,United States,Saint Paul,Minnesota,55106,Central,Technology,Phones,TEC-PH-10003555,90,110,5,3,450
5350,08-07-2022 00:00,Standard Class,Corporate,United States,Woodbury,Minnesota,55125,Central,Office Supplies,Paper,OFF-PA-10004082,40,40,5,2,200
6243,08-07-2022 00:00,Standard Class,Home Office,United States,Columbia,Tennessee,38401,South,Office Supplies,Binders,OFF-BI-10000977,20,20,2,5,40
1646,08-07-2022 00:00,First Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10004359,180,210,2,3,360
5580,08-07-2022 00:00,Second Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003833,220,240,5,4,1100
6439,08-07-2022 00:00,Standard Class,Consumer,United States,Plano,Texas,75023,Central,Furniture,Tables,FUR-TA-10000577,890,970,4,2,3560
8871,08-07-2022 00:00,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10000023,60,70,12,3,720
638,08-07-2022 00:00,Standard Class,Consumer,United States,Aurora,Colorado,80013,West,Office Supplies,Appliances,OFF-AP-10003287,110,120,3,2,330
9759,08-07-2022 00:00,Second Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Paper,OFF-PA-10002615,20,20,4,2,80
1237,08-07-2022 00:00,Same Day,Consumer,United States,Boynton Beach,Florida,33437,South,Furniture,Furnishings,FUR-FU-10003268,50,60,2,5,100
2727,08-07-2022 00:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10000849,300,350,4,2,1200
2513,08-07-2022 00:00,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10002429,50,50,5,4,250
7786,08-07-2022 00:00,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10002762,30,30,2,2,60
2304,08-07-2022 00:00,Second Class,Home Office,United States,Roswell,Georgia,30076,South,Furniture,Chairs,FUR-CH-10000785,580,720,4,2,2320
3433,08-07-2022 00:00,First Class,Consumer,United States,Inglewood,California,90301,West,Office Supplies,Paper,OFF-PA-10003651,50,60,9,5,450
8536,09-07-2022 00:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10002217,50,60,3,3,150
7877,09-07-2022 00:00,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Appliances,OFF-AP-10003278,10,10,1,3,10
8090,09-07-2022 00:00,First Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Appliances,OFF-AP-10001492,60,80,9,2,540
950,09-07-2022 00:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10004154,1950,2070,12,5,23400
2087,09-07-2022 00:00,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10000060,270,320,5,5,1350
3061,09-07-2022 00:00,Standard Class,Corporate,United States,Newark,Ohio,43055,East,Technology,Accessories,TEC-AC-10002800,100,120,3,3,300
340,09-07-2022 00:00,Second Class,Consumer,United States,Layton,Utah,84041,West,Office Supplies,Fasteners,OFF-FA-10000490,0,0,4,2,0
9475,09-07-2022 00:00,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,OFF-LA-10000443,10,10,2,3,20
1060,09-07-2022 00:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Fasteners,OFF-FA-10001754,0,0,3,3,0
6430,09-07-2022 00:00,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Storage,OFF-ST-10001558,30,30,2,5,60
8952,09-07-2022 00:00,Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Storage,OFF-ST-10000918,30,30,3,2,90
9050,09-07-2022 00:00,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10002956,60,70,3,4,180
9207,09-07-2022 00:00,Same Day,Consumer,United States,Milford,Connecticut,6460,East,Office Supplies,Paper,OFF-PA-10003797,40,50,8,2,320
9238,09-07-2022 00:00,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10001553,10,10,1,5,10
2394,09-07-2022 00:00,Standard Class,Consumer,United States,Malden,Massachusetts,2148,East,Office Supplies,Art,OFF-AR-10000588,30,40,2,4,60
9702,09-07-2022 00:00,Standard Class,Consumer,United States,San Luis Obispo,California,93405,West,Office Supplies,Fasteners,OFF-FA-10003059,0,0,2,5,0
3781,09-07-2022 00:00,Standard Class,Home Office,United States,Manhattan,Kansas,66502,Central,Technology,Phones,TEC-PH-10000038,220,270,2,2,440
9838,09-07-2022 00:00,Standard Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Labels,OFF-LA-10003923,30,30,2,3,60
6312,09-07-2022 00:00,Standard Class,Consumer,United States,Oxnard,California,93030,West,Furniture,Furnishings,FUR-FU-10004006,120,130,3,2,360
7123,09-07-2022 00:00,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Bookcases,FUR-BO-10002598,120,140,2,3,240
5720,10-07-2022 00:00,Second Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Storage,OFF-ST-10001031,70,80,5,5,350
2660,10-07-2022 00:00,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Furniture,Chairs,FUR-CH-10004287,720,880,4,5,2880
6986,10-07-2022 00:00,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10000320,30,30,4,2,120
7024,10-07-2022 00:00,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10000019,30,30,6,4,180
9348,10-07-2022 00:00,First Class,Home Office,United States,Troy,Ohio,45373,East,Furniture,Chairs,FUR-CH-10003981,750,900,5,4,3750
6579,10-07-2022 00:00,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10000895,940,1010,7,3,6580
9609,10-07-2022 00:00,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10000248,10,10,3,3,30
3256,10-07-2022 00:00,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004209,20,20,3,5,60
6794,10-07-2022 00:00,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,OFF-ST-10000344,20,20,2,4,40
